date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:19:56	58/58	---M--	200	added ('OK')	application/javascript	etag:%2298a070e-3a-559d763f5df0c%22	http://gallantsalons.com/wp-content/themes/moesia/js/wow-init.js?ver=1	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/themes/moesia/js/wow-init68b3.js	(from http://gallantsalons.com/)
13:19:58	5699/5699	---M--	200	added ('OK')	application/javascript	etag:%2298a0717-1643-559d763f5e2f4%22	http://gallantsalons.com/wp-content/themes/moesia/js/jquery.sticky.js?ver=1	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/themes/moesia/js/jquery.sticky68b3.js	(from http://gallantsalons.com/)
13:20:00	3327/3327	---M--	200	added ('OK')	application/javascript	etag:%2298a070a-cff-559d763f5df0c%22	http://gallantsalons.com/wp-content/themes/moesia/js/scripts.js?ver=1	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/themes/moesia/js/scripts68b3.js	(from http://gallantsalons.com/)
13:20:00	3349/3349	---M--	200	added ('OK')	application/javascript	etag:%2298a0713-d15-559d763f5e2f4%22	http://gallantsalons.com/wp-content/themes/moesia/js/jquery.fitvids.js?ver=1	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/themes/moesia/js/jquery.fitvids68b3.js	(from http://gallantsalons.com/)
13:20:02	836/836	---MC-	200	added ('OK')	text/xml	date:Fri,%2014%20Feb%202020%2007:50:04%20GMT	http://gallantsalons.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/gab/gallantsalons.com/xmlrpc0db0.php	(from http://gallantsalons.com/)
13:20:02	1045/1045	---M--	200	added ('OK')	application/xml	date:Wed,%2011%20Dec%202013%2019:49:12%20GMT	http://gallantsalons.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-includes/wlwmanifest.xml	(from http://gallantsalons.com/)
13:20:03	2199/2199	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Feb%202020%2007:50:06%20GMT	http://gallantsalons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgallantsalons.com%2F	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-json/oembed/1.0/embed2409.json	(from http://gallantsalons.com/)
13:20:04	52913/52913	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Feb%202020%2007:50:05%20GMT	http://gallantsalons.com/wp-json/	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-json/index.html	(from http://gallantsalons.com/)
13:20:11	712/712	---M--	200	added ('OK')	image/png	etag:%2298a0b60-2c8-559d876a0411c%22	http://gallantsalons.com/wp-content/uploads/2017/09/cropped-Site-icon-Gallant-32x32.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2017/09/cropped-Site-icon-Gallant-32x32.png	(from http://gallantsalons.com/)
13:20:13	6652/6652	---M--	200	added ('OK')	image/png	etag:%2298a0b5e-19fc-559d8769f8984%22	http://gallantsalons.com/wp-content/uploads/2017/09/cropped-Site-icon-Gallant-192x192.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2017/09/cropped-Site-icon-Gallant-192x192.png	(from http://gallantsalons.com/)
13:20:14	188/188	---M--	200	added ('OK')	text/css	date:Sat,%2021%20Jul%202018%2013:32:37%20GMT	http://gallantsalons.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/widget/static/widgets.min.css?ver=3.0.1	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/widget/static/widgets.min41fe.css	(from http://gallantsalons.com/)
13:20:15	1498/1498	---M--	200	added ('OK')	text/css	date:Sat,%2021%20Jul%202018%2013:32:36%20GMT	http://gallantsalons.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_basic_gallery/static/thumbnails/nextgen_basic_thumbnails.min.css?ver=3.0.1	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_basic_gallery/static/thumbnails/nextgen_basic_thumbnails.min41fe.css	(from http://gallantsalons.com/)
13:20:15	6118/6118	---M--	200	added ('OK')	image/png	etag:%2298a0b5f-17e6-559d876a0317c%22	http://gallantsalons.com/wp-content/uploads/2017/09/cropped-Site-icon-Gallant-180x180.png	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/uploads/2017/09/cropped-Site-icon-Gallant-180x180.png	(from http://gallantsalons.com/)
13:20:15	639/639	---M--	200	added ('OK')	text/css	date:Sat,%2021%20Jul%202018%2013:32:36%20GMT	http://gallantsalons.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_gallery_display/static/trigger_buttons.min.css?ver=3.0.1	C:/My%20Web%20Sites/gab/gallantsalons.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_gallery_display/static/trigger_buttons.min41fe.css	(from http://gallantsalons.com/)
