date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:40	1070839/1070839	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:40%20GMT	https://www.flipkart.com/women/tops/pr?sid=2oq,c1r,ha6,cck,2gs&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/women/tops/pr1208.html	(from https://www.flipkart.com/)
12:32:42	676119/676119	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:43%20GMT	https://www.flipkart.com/lehenga-cholis/pr?sid=2oq,c1r,3pj,t5i&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/lehenga-cholis/pr511f.html	(from https://www.flipkart.com/)
12:32:45	1110948/1110948	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:45%20GMT	https://www.flipkart.com/women/kurtas-kurtis/pr?sid=2oq,c1r,3pj,ua6&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/women/kurtas-kurtis/pr4082.html	(from https://www.flipkart.com/)
12:32:47	611414/611414	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:48%20GMT	https://www.flipkart.com/q/designer-sarees?otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/q/designer-sarees4fc7.html	(from https://www.flipkart.com/)
12:32:50	1024616/1024616	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:51%20GMT	https://www.flipkart.com/sarees/pr?sid=2oq,c1r,3pj,7od&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/sarees/pr23a6.html	(from https://www.flipkart.com/)
12:32:53	751508/751508	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:53%20GMT	https://www.flipkart.com/mens-clothing/inner-wear-sleep-wear/pr?sid=2oq,s9b,b1a&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-clothing/inner-wear-sleep-wear/prdf95.html	(from https://www.flipkart.com/)
12:32:55	435194/435194	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:56%20GMT	https://www.flipkart.com/mens-clothing/ethnic-wear/dhotis/pr?sid=2oq,s9b,3a0,t5b&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-clothing/ethnic-wear/dhotis/pra3fc.html	(from https://www.flipkart.com/)
12:32:57	615282/615282	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:02:58%20GMT	https://www.flipkart.com/mens-clothing/cargos-shorts-34ths/shorts/pr?sid=2oq,s9b,vde,59q&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-clothing/cargos-shorts-34ths/shorts/pr06a7.html	(from https://www.flipkart.com/)
12:33:01	691186/691186	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:00%20GMT	https://www.flipkart.com/sarees/silk~fabric/pr?sid=2oq,c1r,3pj,7od&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/sarees/silk_fabric/pr23a6.html	(from https://www.flipkart.com/)
12:33:02	441843/441843	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:03%20GMT	https://www.flipkart.com/clothing/jockey~brand/pr?sid=2oq&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/clothing/jockey_brand/pr8836.html	(from https://www.flipkart.com/)
